"respid","rlh","prop.corr","ind.coef_1","ind.coef_2","ind.coef_3","ind.coef_4","ind.coef_5","ind.coef_6","ind.coef_7","ind.coef_8","ind.coef_9","ind.coef_10","ind.coef_11","ind.coef_12","ind.coef_13","ind.coef_14","ind.coef_15","ind.coef_16","ind.coef_17","ind.coef_18","ind.coef_19","ind.coef_20","ind.coef_21","ind.coef_22","ind.coef_23","ind.coef_24","ind.coef_25","cls.memb","cls.memb.prob_1","cls.memb.prob_2","cls.memb.prob_3","version","pick_1","pick_2","pick_3","pick_4","pick_5","pick_6","pick_7","pick_8","pick_9","pick_10"
"314","0.38264908555014643","0.59999999999999998","0","-5.9398680351948929","0","1.2853644647007314","2.1718526094945698","1.2842030097660362","-1.3960451227678374","0","-0.3184700311077821","0","-0.073781856778165067","0","-0.14751029172651428","0","-0.082362882424141429","0","0.11509961182007183","0","-0.19299276986371133","0","-0.19971359823074858","0","-0.82495776456733549","0","-0.18764349014663939","1","0.99999238095645571","2.4534842196262004E-06","5.1655593254523383E-06","11","3","2","3","1","2","1","3","2","1","2"
"315","0.2438990951027637","0.40000000000000002","0","-0.26720713548142222","0","2.8506515210529901","2.3563843083127733","2.1833723057055696","2.1817246677450362","0","-0.16754686265905333","0","-0.56937459198245277","0","-0.27357433988148999","0","-0.3522869676089852","0","-0.2506244852020304","0","-0.22790199138220463","0","-0.1231100412260214","0","-0.37694100726085594","0","-0.24970390298934578","1","0.89336149266516074","0.10663462209410357","3.8852407348378988E-06","10","3","2","1","2","1","2","3","3","3","4"
"316","0.44788942669229992","0.80000000000000004","0","-3.8327309007613781","0","2.846749617624865","3.819164980492546","3.976888475130524","4.0195491607883866","0","-0.28016977724554493","0","-0.13060410114277529","0","-0.16522484513726618","0","-0.14300368650341103","0","-0.44810682743668284","0","-0.22465074225052786","0","-0.15384906066618723","0","-0.36123759236468256","0","-0.59380398049049543","2","0.095146341441782578","0.90485365843706378","1.2115361796146147E-10","3","3","3","1","2","3","3","2","3","3","2"
"317","0.65175303912356319","1","0","-2.8609090446991239","0","2.8005682004017554","4.8954869384749191","6.197768794154543","4.4684151005634467","0","-0.29673562435110074","0","0.0063814699639215102","0","-0.19011201222625579","0","-0.35032717507763289","0","0.048310583298339427","0","-0.21586164367923394","0","-0.11876265597827555","0","-0.67509873284811628","0","-0.16024301831597063","2","0.095663388055679213","0.90433661194084292","3.4778955712179515E-12","10","2","2","3","2","3","3","3","2","3","3"
"318","0.35163106340796618","0.59999999999999998","0","0.67697854301655391","0","3.0862525595605534","2.9689941579314514","3.4456298034669279","3.7442539501044916","0","-0.35523210202885358","0","-0.45251492978720637","0","-0.33388538191914213","0","-0.56612087741123585","0","-0.12553622893216307","0","-0.21634500847998908","0","-0.288999111125951","0","-0.14711610052477267","0","-0.62034138497494007","2","0.0099669933608005027","0.99003300599327426","6.4592528225516011E-10","10","3","3","2","3","4","3","2","2","3","3"
"319","0.50228115189506972","0.90000000000000002","0","-4.4165963760047076","0","2.4452021071392656","4.8967545493308187","4.6511816844534302","3.2424282346442963","0","-0.1437619574040272","0","0.0013009764018482419","0","-0.15106360318833065","0","-0.13452048786853732","0","-0.34765790217541953","0","-0.23955118066981301","0","-0.20178243879714963","0","0.063689366316051474","0","-0.2495223532801375","1","0.98274341144288868","0.017256586608307034","1.948803721706123E-09","2","3","2","3","2","2","1","3","2","2","3"
"320","0.94677130958622613","1","0","6.1905276480724911","0","3.3340380773319187","2.5078016861833636","1.3579720521918026","0.093481112404079733","0","-0.71769236148990556","0","-0.7547586341779895","0","-0.23306064038273278","0","-0.63510151185261188","0","-0.29979029104344046","0","-0.2393694445141322","0","-0.34728032815350612","0","-0.69403609391372767","0","-0.44647662563343832","3","3.8934954806679083E-16","3.251361253431206E-11","0.99999999996748556","1","4","4","4","4","4","4","4","4","4","4"
"321","0.34606837923753309","0.69999999999999996","0","0.47322185048347154","0","3.1834845488934098","3.7478514675348662","2.7713641183548314","2.9109148205841935","0","-0.5392018113689937","0","-1.0558494685487418","0","-0.1069490915445428","0","-0.14491833725711262","0","-0.19978616718809977","0","-0.22387489133445926","0","-0.14737428229561195","0","-0.3119469986016386","0","-0.19871837216090804","1","0.91460269472580724","0.085393996183583717","3.3090906093853643E-06","20","3","3","3","4","3","2","1","1","3","2"
"322","0.54494136131374327","0.80000000000000004","0","-3.1617002436041943","0","3.0108706922654025","5.4748782364562611","5.9382648963805957","4.4305388726465127","0","-0.52431121119293511","0","0.15537059945779474","0","-0.21373735429205462","0","-0.19988378838181486","0","-0.05041435465809295","0","-0.22232411642690614","0","-0.25501189097323318","0","-0.2686165829565888","0","-0.29409642480955739","1","0.62417678126816345","0.37582321864323831","8.8597778487179958E-11","6","2","3","3","3","2","2","3","2","3","2"
"323","0.53178265325244645","0.80000000000000004","0","-5.923923607770937","0","2.9283240289397616","0.50338263681735529","0.13101856586522945","-1.5148043138422222","0","-0.51026696793317805","0","-0.3285147719007796","0","-0.1610469514195261","0","-0.013203623420131424","0","-0.23439055417040872","0","-0.2099098768424297","0","-0.070494034088334101","0","-0.38621053640510217","0","-0.19306405366245524","1","0.96519833241145447","2.0209186633358786E-07","0.034801465496678369","2","2","1","1","1","1","2","1","3","3","1"
"324","0.86752444482593927","1","0","-2.2412979244604978","0","2.8685178827719855","4.8498343897045597","7.0172337059998995","8.8486836168820329","0","-0.15311584761238398","0","-0.18528762290462211","0","-0.21510420237066036","0","-0.22439943873527063","0","-0.059194155574868484","0","-0.22436220138116375","0","-0.16492573217244469","0","-0.34155521437200509","0","-0.44125573046046462","2","0.0002213427992775045","0.99977865720072145","9.1173675888493199E-16","20","3","3","3","3","3","3","3","3","3","3"
"325","0.48095824674444382","0.90000000000000002","0","-4.0921653301856269","0","3.36497763768979","4.2430391986815188","3.4377460735427712","1.2875623858108876","0","-0.87377804883370258","0","-0.14828493034281109","0","-0.10221787899410542","0","0.19563313756017112","0","-0.30270859722930582","0","-0.23537305250340379","0","-0.19334940300406656","0","-0.4445976279825643","0","-0.32671013222872564","1","0.98215730328077466","0.017842529103663986","1.6761556217885173E-07","9","2","2","3","2","1","3","3","2","2","3"
"326","0.36278226823576026","0.59999999999999998","0","-5.5495523963934712","0","1.1427345338548298","1.989943067314121","1.2066837607740104","0.27400275214599756","0","-0.10347536410854506","0","-0.25276467774006955","0","-0.14137085001316466","0","-0.27721829950263083","0","-0.2367541284410776","0","-0.21606449364655661","0","-0.32633980595912992","0","-0.50755657886567451","0","-0.45030322896373987","1","0.99926175225674352","0.00073708467989443052","1.1630633627915184E-06","9","3","2","2","1","2","1","3","3","2","2"
"327","0.48713116263255596","0.69999999999999996","0","-3.880517114467025","0","2.5354731719275714","4.7457442048872078","5.6012533267459235","5.9963171652325222","0","-0.20614694650256143","0","-0.01225166870209146","0","-0.15908017282952674","0","-0.078732911999216948","0","-0.17074370387810367","0","-0.22371000495444232","0","-0.042336496957628429","0","-0.25791641699834844","0","-0.24644852545945112","2","0.058452296071294499","0.94154770391442821","1.4277412033366809E-11","17","2","3","2","3","3","3","3","3","2","3"
"328","0.94504029337154183","1","0","6.440442176961616","0","3.3472552649277607","2.6569809848322175","1.6563338208228322","0.4977045250395401","0","-0.72401700876542741","0","-0.73608201178141774","0","-0.22185402711997984","0","-0.65604756996872837","0","-0.28484580659514502","0","-0.23621468046143246","0","-0.3513513162028673","0","-0.71193889479098327","0","-0.45860052746978669","3","9.7220204059638627E-16","4.7163979118371325E-09","0.99999999528360028","6","4","4","4","4","4","4","4","4","4","4"
"329","0.71876057304914065","1","0","-8.9154738734252472","0","0.52077259689072164","-1.9453109361382248","-4.7034954885767011","-7.0104362185722184","0","-0.19326758906040511","0","-0.37302752734533257","0","-0.20300833243083244","0","-0.23257935423658671","0","-0.42481634122279838","0","-0.24286864350903598","0","-0.22370777457918586","0","-0.046776475947337887","0","-0.20381654048051986","3","0.095345624974235391","1.8378805712956435E-10","0.90465437484197586","14","1","1","1","1","1","1","1","1","1","1"
"330","0.66396788745476898","0.80000000000000004","0","-3.8389634763931362","0","2.5472838877553601","4.9201781933213828","5.5504532228353396","6.820918957122637","0","-0.082748900311880286","0","0.03754677052887688","0","-0.23922956857234437","0","-0.23655188808464045","0","-0.26244171601473298","0","-0.22738531273880466","0","-0.2001222159124203","0","0.32415681442634081","0","-0.37808404529249096","2","0.049932022918082519","0.95006797708123991","6.7803891339798229E-13","4","3","3","3","3","3","3","3","2","2","3"
"331","0.66198898286660324","1","0","-6.2656080585828011","0","3.2394739252121978","2.5416970220868316","-0.15277491210490435","-2.4313945756236772","0","-0.59288648266563959","0","-0.12748588675222583","0","-0.21284633873004233","0","-0.010859320569726442","0","-0.37981016800939138","0","-0.24208922446621275","0","-0.080604221404824788","0","-0.022002215856085507","0","0.031603239763059426","1","0.95246679431972425","8.4713175891210836E-08","0.04753312096709951","11","2","1","1","2","2","1","2","2","2","2"
"332","0.56722909968832713","0.80000000000000004","0","-4.1400394631909601","0","3.0887565662089287","4.7146437306798532","3.1916377758800061","0.42412271732014262","0","-0.64556501005862676","0","-0.30770214184797612","0","-0.22425594487093864","0","0.17428576785249233","0","-0.10755218263559672","0","-0.21265434106876208","0","-0.29387709666612793","0","-0.63086452516532532","0","-0.24800721272161932","1","0.99982694322230747","0.00017287367302770939","1.8310466423142618E-07","2","2","2","2","2","2","2","2","2","2","2"
"333","0.43020602531994295","0.59999999999999998","0","-3.6264781002083368","0","3.5820733914451739","3.7515845159215901","2.7029721524899268","2.032116276887646","0","-0.64326586406318964","0","-0.017207526482414699","0","0.011522005554445335","0","-0.47600003072220243","0","-0.3206980395604514","0","-0.20939951046026403","0","-0.31477298604548543","0","-0.81019097986115807","0","-0.23188551688426379","1","0.99068857803531063","0.0092997715801844145","1.1650384505597751E-05","14","2","1","1","3","3","1","2","2","3","3"
"334","0.63342303496303698","0.90000000000000002","0","-2.9455937502396075","0","3.1824131125604169","4.3646341793473074","5.4803830263490223","6.3796775007308355","0","-0.59409672011032266","0","-0.23181834948894622","0","-0.17690055966692542","0","0.079026718319776576","0","-0.06801463622779709","0","-0.22618019572416151","0","-0.15147044618789351","0","-0.50288478095778666","0","-0.44899773555013933","2","0.0094639432616359237","0.99053605673825995","1.0443964703248105E-13","16","3","3","3","3","2","3","3","3","3","3"
"335","0.40661700215721952","0.59999999999999998","0","-6.4695345892709542","0","1.4311578171777026","2.074883149107313","0.047847298336881151","-2.2871851851101486","0","-0.24511567169253656","0","-0.34921641150633398","0","-0.12850482105858169","0","0.035452063327114959","0","-0.31120259349107698","0","-0.22668940176941577","0","-0.32236352043966299","0","-0.18503029863457723","0","-0.015090602366439341","1","0.99986050968514772","1.424222108020695E-07","0.00013934789264119434","19","2","3","2","2","2","2","2","1","1","1"
"336","0.77410965557312728","0.90000000000000002","0","-2.9686289582496959","0","2.868001913379167","5.0104306042492688","6.0342381745489133","7.8507499135607688","0","-0.08970537945024995","0","-0.10002302589936124","0","-0.23596942070486468","0","-0.21063106631914627","0","-0.17112274311769066","0","-0.2191125182010443","0","-0.18768788430071637","0","-0.42378227342140945","0","-0.51820872458455658","2","0.0010066797087016032","0.99899332029128562","1.3145319261210505E-14","14","3","3","2","3","3","3","3","3","3","3"
"337","0.76332056687274519","1","0","-5.4252024517011375","0","2.7142965676856443","4.44026751673512","1.3742630785768708","-1.2330105080345219","0","-0.58792664788364057","0","-0.29349038140583805","0","-0.25367350320747617","0","0.19791290255717939","0","-0.16782481366619956","0","-0.23262925080256314","0","-0.24550570763316118","0","-0.020058194458784265","0","-0.251808348848649","1","0.99999128530862258","2.8228619731931948E-06","5.8918294042838852E-06","13","2","3","1","2","2","2","2","2","1","2"
"338","0.41403922018002021","0.80000000000000004","0","1.5823778937911235","0","3.771444793911964","3.3623583291781984","1.2076211407433459","-1.0771641873079496","0","-1.0632191415535157","0","-0.94252884357767419","0","-0.26818212640842876","0","-0.11274742449322309","0","-0.24439111094368621","0","-0.25389320810232568","0","-0.44438653961663754","0","-0.81064717029477973","0","-0.46326597758564553","3","3.2605190330834661E-05","0.0001345634941308077","0.99983283131553835","17","1","2","4","4","2","4","2","1","4","3"
"339","0.42071338698080257","0.69999999999999996","0","-4.7313231623239682","0","3.3706983545625744","2.3802596841186996","2.1452570750506168","1.4003061222357489","0","-0.36412199894457919","0","0.16893254094312563","0","-0.098587860834581556","0","-0.38050111339089804","0","-0.030461937740320369","0","-0.21481406164565017","0","-0.32182126525966603","0","-0.78981350967757136","0","0.012508350917502487","1","0.9988346334430771","0.0011029846605041633","6.2381896419315023E-05","9","1","3","3","3","1","2","1","2","2","2"
"340","0.30745101698907806","0.5","0","-4.8386329322703485","0","2.6202803958568905","2.4548925524897731","2.2365042737749588","2.025757365168253","0","0.017885936881922485","0","-0.25250672758929954","0","-0.25635810170322737","0","-0.37926628934287543","0","-0.23942819041005209","0","-0.19889471558007565","0","-0.1986231458408943","0","-0.19798576020204386","0","-0.28130418253577272","1","0.99058452013594267","0.0094149743635552306","5.055005027779539E-07","3","3","2","3","3","2","1","2","3","1","1"
"341","0.56807211722127593","0.80000000000000004","0","-4.1391056759247604","0","3.1060127865741523","4.7483431740063597","3.231890184483321","0.4308646188287929","0","-0.64696496954541505","0","-0.29023419614948709","0","-0.23126535904983428","0","0.17448460764065468","0","-0.10899819703467119","0","-0.22175550573253505","0","-0.29206663154343671","0","-0.62559640167123864","0","-0.2339782309921952","1","0.99982694322230747","0.00017287367302770939","1.8310466423142618E-07","2","2","2","2","2","2","2","2","2","2","2"
"342","0.43116371131056147","0.59999999999999998","0","-6.2897375414842394","0","2.0667996216763553","0.77463269654238343","-1.0787980213601649","-3.28296011992972","0","-0.54718617550449078","0","-0.37977020740922435","0","-0.11216151197643466","0","-0.16379533720435974","0","-0.38282263607183997","0","-0.24325287041825905","0","-0.10796280774644093","0","-0.39141444835934586","0","-0.10549801493890029","1","0.826187839555095","1.7970559685683524E-09","0.17381215864784857","10","2","1","1","2","1","1","1","1","1","2"
